"Y","A","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
7.35818501019697,1,10,0,0,7,192.793769380783,23.6769498520587,8,0.185442944524018,15.8532402909658,6,1,0,0.200823797541188,1.17015688457216,1.21762136212116,-16.8133020031957,8.07048770215202,1,1.03984401520532,30,0,0.27935731769184,-1.42060260007169,0.0555946843855289,0.0403289006062742,7.90169585837252e-05,-58.9953711684891,20,16.6424097768157,34.7176624724384,4.95145839407883,0.174610656446415,0.232423318971109,2.07057070631963,0,20.0616757849241,0.000440281566082092,1,0.48106703948489,1.24427388705252,5,21.3489261037297,1,27,1,1,20.7945416716605,0,1,1,0.583479490144185,3.58532103773015,1,0,0,2.14313055321496,0,-4.57603973788999,-2.3393633764423,1,0.00113876605804301,11.537698157713,0,4,1,1,3.90436682401393,177.518860479762,-0.977834002473164,-15.6552335561653,-0.339091443341715,-4.85946205793262,46.7710176376466,7,27.3531979113871,-2.20349408525397,0,6,1,-0.956579638794238,0.0562570597861483,29,0,0.0373798097876726,-0.157240114377182,-0.194988004822985,0,0,17,1.07836152745758,1,1.25262805875675,0,0.975627356087458,5,2.21436316860312,1.26680640832265,1,0,3.85881113836248,2.2482566585988,7,1,35.6154279020749,0.986086356457405,0.810924261824837,-0.970362062951866,0,0.27303442702993,0,73.5016931822657,1,0.66349002638775,0.436764106155205,0.999161591810681,10.7952248590148,-0.538563320846762,1,4,934,33.0462959309241,0.461590928327905,0,0.287776154738186,0.159213943392091,2,0,1,0,0,6,-14.2636305489849,1,0.648062755336829,4.97218151027501,1,1,-0.0127043698754723,14,2.21104443643069,0,-88,1,14.8995689013539,0.297379198291775,-1.40453479845826,22.9367951640947,1.1120648830724,1,0,0.752265372562455,0.094876092365901,1,61.7563968515888,0,0.155520450275726,1.29921440463021,0,8.98097344918922,1,14.5978864908685,0,0.363988182965967,0,0,2.73364048485448,0,0.162286966120331,2.22054995251118,0,30.1478369488919,0,5.89091837655418,0.503560836536304,1,0,0,0.641539398310264,-0.787143075745631,31,3,0,1,17,0.217512734245838,0.161461104760257,-0.12129946767543,0.467434351511181,3,0,1.46283694129193,1,1627.27419564088,0,0,4.68395600593269,0.565666888869545,0,3,0.0243380385671309
8.33367214439179,1,12,0,1,4,199.653596092046,19.2812704155876,7,0.514841720344089,9.24488219827452,5,0,0,0.223078530127711,-1.53657147254816,1.11853480391446,-15.086003984394,4.48230963270428,0,-0.541763750428962,-1,0,0.2561680526647,2.78901512871608,0.0149766144518053,0.0484454317918187,0.00859351594589153,-20.4060910886823,7,46.5324782714706,21.68320271436,7.36914926318263,0.431362461949932,1.92591059867073,1.83384030313346,1,28.0599748554207,0.000770110342870606,0,2.16104404401399,1.0118576803924,12,12.0742112600214,0,27,1,0,24.4253228127831,0,0,1,-0.891602759887434,2.59945112569558,1,0,1,2.39285752274879,1,-0.215169696793539,0.591400700519384,1,1.37090213081654e-05,11.261269981686,0,2,1,0,6.46833336761268,70.2133483051765,-0.00814687404843727,2.4251676795242,0.250900654177543,-4.87936113420967,44.2585876695099,4,22.9513927790147,-0.976312626767111,0,7,0,-0.918325280032452,0.0879042989705834,24,0,0.0372150950191778,-0.138141504119366,1.18997768580173,0,1,17,1.26294458191025,1,-0.494641759694118,0,0.97561612249277,6,5.37755647963091,1.25283857908516,0,0,3.97762901971916,1.82189828477345,3,0,23.0696176544571,0.993614282767882,10.9250095564914,-1.00170119092204,0,0.412039520172017,0,51.6226849032498,1,0.283832943745501,0.364744254202335,0.998900416882818,11.5544954619791,0.28123899655737,15,1,941,33.8629260129064,-5.60268487882622,0,0.351770997239402,0.574918817886722,0,0,0,0,0,20,44.2212295095691,0,0.546458953013425,2.83460192445336,0,0,-3.34385581868747,15,2.78046394747824,0,-103,1,9.28315801593679,1.5241805762039,-0.59234063540197,19.8403727953774,1.10772591476673,1,0,0.741293483172295,0.230329483444835,1,45.97932060734,1,0.184418184000075,3.09572907053369,3,14.0603392691124,1,3.38085410562922,0,0.51292603326086,0,0,2.72403919602181,0,0.10602104195084,-0.6852898102329,0,-86.355520362629,0,6.90255535342546,0.212743418539867,4,0,0,0.0190093394819333,-1.03932444055035,21,3,0,0,16,0.549732313070454,0.220954146402186,-0.513785542369295,-0.119088831786523,3,0,1.33052228845263,1,1661.48443905041,1,0,6.76666119679233,-0.3954020612019,0,4,0.0565178005057026
7.47275828443514,0,14,1,1,2,194.207791970597,24.589330821323,5,0.309198776902535,10.7915925993196,4,1,0,0.175124390685721,-1.28458929211883,1.26533432715897,-27.7675251147383,6.19010422231191,1,1.0213072879902,59,0,0.75008559840703,-0.646670417206538,0.00637413180009933,0.0693419399434221,2.61465462694731e-05,-50.7788398693896,16,14.4596499328094,24.9998733220185,14.1572425332949,0.82646459009044,6.00690241386721,1.77442088302963,0,11.8495141420688,0.00180292122097418,0,1.01838949336358,1.22728690718499,8,15.0792575052508,0,26,0,1,19.1254591261412,0,1,0,1.51972437520253,4.51059006354747,1,0,1,2.11395904629657,1,-4.01972747759967,2.0021808186049,0,0.0229970467950356,10.6711158902215,0,2,1,0,4.79610799928036,28.3807012836563,-0.0930935552251069,-4.62859431714825,0.493405176036549,-2.58234160848006,59.1185447201011,3,21.7122471513486,-0.786224913354993,0,11,0,-0.922485779163842,0.0654286753313346,22,0,0.0309904611061041,0.99697534175888,-4.13585291435277,0,1,22,2.43954121086964,0,-0.125868239988667,0,0.980879845487726,6,3.86511530857614,1.27905304956813,1,0,3.745749622597,2.14214803098497,6,2,55.4452061435155,0.991476405172231,13.6599135801509,-0.980274622053787,0,0.523636227713422,0,62.9916343120914,1,0.95163403603516,0.0673937888927796,0.998908458812424,11.8441759024227,-1.46359589069648,11,5,874,22.1544319855788,-1.8215083202695,1,0.420642937466683,-0.493086926440239,0,0,0,1,0,15,44.4218754345404,1,0.475126373280695,1.41666846714465,0,1,0.701785078184073,12,2.5839577795639,0,-104,1,8.1265323822063,1.94415217837792,1.78718409933218,17.5307734382313,1.10967993171092,1,0,0.749535664424328,0.138158554536191,1,51.3661991885449,0,0.282925664116506,0.810592960018366,4,0.931991711978157,0,3.10916977534009,1,-1.26292692447951,0,0,2.71531891145773,0,0.0510876401767623,1.9828792855005,1,-2.5459548618042,0,6.70488610503873,0.425908518230462,3,0,0,0.800104328339237,0.233195636447651,21,0,0,0,15,0.423251701250004,0.110360850982826,0.299555270173074,-0.259919936886848,3,0,1.38415071698185,1,1658.93929318854,0,0,5.64779406185842,1.11276611424344,0,0,0.0134420694131624
6.5023189097463,1,0,1,0,9,201.838024405986,25.5139177725614,4,0.160160102467353,22.6393622566492,8,0,1,0.148759237788106,0.347751128853711,1.14149594619064,-15.7500387193732,4.75217217864774,0,1.22658967368809,25,1,0.537109131687632,4.6331189858196,0.0570290860114329,0.122322937149521,0.00809006764559717,-58.6801121222388,27,13.6846552018443,25.5023839565609,7.70519824545249,-0.774899251377399,32.1862806312214,1.87353897393794,0,20.5098103594316,0.00269284825362415,0,2.38444211911234,0.664199456321138,15,29.6676208418789,0,23,1,1,6.9586416335779,0,1,1,-0.209674512027426,2.1518535990877,1,0,0,2.27786088838108,0,-4.18272486662485,-0.895961299976438,1,0.00122461605364348,12.0984351107201,1,5,1,0,2.62449973239817,19.7581763506277,0.293489223873892,-12.2011181894658,-0.319991247795697,-4.52481234814043,11.2141432356791,3,25.3250753395822,-0.28822864037996,0,14,0,0.0592536357432302,0.111285086494217,13,0,0.0354033246969352,-2.09780068547571,-0.0292232179608977,0,0,8,1.03900377552184,0,1.0654729462653,0,0.981791706224165,4,2.45833513739607,1.28673455267357,0,0,3.89420634284463,1.74232352632735,5,3,28.1420076278108,0.93073583416717,-25.5088823912579,-0.993411929788144,1,0.618032997531216,0,43.4483851105706,1,0.77415528696673,0.139285994236776,0.99962131957339,14.81413121557,-0.340782376711516,43,8,941,45.6589061403612,-2.94368031409357,1,0.348414191354707,0.973182059693717,2,0,1,1,0,4,25.2948764642287,1,0.866517969814505,2.30206961413727,0,1,3.17621778286472,6,2.59393255169511,0,-94,1,7.99056362842853,1.35949950453122,0.267963965841011,24.4118967117711,1.11292142801314,0,0,0.79615307136769,0.144403310800063,0,48.2462304258419,0,0.113870734657683,2.18127563677973,5,2.58097235769492,0,57.6110609934506,0,0.568574054573186,0,0,2.71196387580247,0,0.138669034978701,1.44716177892626,2,-33.7429742501602,1,7.52841528270743,0.328220263522011,6,0,1,1.35364593048004,0.131953591636182,32,6,1,0,0,-0.189608778030783,0.0241843150112512,-0.186997145532627,-0.081530947011494,2,0,1.220302839293,1,1650.80162490155,0,0,5.37036311801437,-0.305841955094609,0,4,0.0346323545014071
7.04375772320687,1,12,0,0,9,201.360442993942,31.1606413057817,6,0.29197555371698,25.7934149008067,3,1,1,0.138131517532582,0.345414707020583,1.29849347143599,-30.2907947349492,7.79428465339372,0,1.65543022981585,8,1,0.736871001387796,-3.56558720662732,0.0316561062191831,0.101575129237867,0.00120073805312048,-12.7311094381678,14,18.4698144858504,28.6157395667871,8.4322325595175,-0.960558708660634,0.475548691860491,1.39192346637887,0,9.65680206727809,0.00239564946569142,0,0.240828905298675,1.19546644860073,8,34.2284865169469,1,28,0,0,20.8723130434372,0,1,1,-0.0912231536544361,4.60565415536174,1,0,1,2.07633841520503,0,-3.19299327948398,-0.635748679150378,0,0.000892753126415311,10.8232795125635,0,0,1,0,5.1952375622083,55.3839277174292,-0.329338304553941,-19.6280548724657,-0.00739762846149391,-3.06063633377826,12.1903775376477,5,23.3329564182042,0.368119033748153,0,7,0,-0.0717530241535971,0.0546800892517569,16,0,0.0277769652156547,0.00797642253663537,0.508631658323574,0,0,14,1.83620371758538,1,-0.0293548566553724,0,0.988258315370058,4,3.04212095215817,1.16336585068619,1,0,3.7397905429053,2.18867793765589,10,2,49.2643487718632,0.999195850834922,7.08029343565346,-0.897719936430583,1,0.524681916561976,0,72.3103799204712,1,0.675424482038074,0.2740392361287,0.920270641662837,18.1422853853874,-1.26089723930868,50,1,952,19.9315847088052,-1.1604591659076,0,0.427524371753869,-2.76544786136867,1,5,0,1,1,7,15.4479330681424,3,0.43460363207469,0.516426151391485,0,0,1.13260721043199,11,3.31317040386674,0,-62,1,4.43238404798098,0.949180566656035,-0.706822193685695,24.5589141002738,1.10112920842781,0,0,0.778138255320114,0.133646861647566,1,47.2978956674822,1,0.296192779297517,-0.434977034237752,4,7.23456731777609,1,32.4570489024398,0,-0.595844489385401,0,1,2.71360680078716,0,0.0678720013681575,0.42916803860023,4,-20.346347209704,1,5.53980045785682,0.432212247689993,4,0,0,0.902789418678602,-0.649874735984809,30,3,0,0,17,-0.0358084913712589,0.243679135458934,-0.603950666091794,0.532617102664263,1,0,1.17009397889575,1,1676.81887574237,0,0,3.44653161704642,2.44066063274889,0,1,0.0175138060692497
5.65833657949918,0,8,0,1,6,193.219482168934,20.4656415362948,9,0.0567307584954902,9.27751962779638,6,1,0,0.251172230782373,0.442328628009779,1.12482763149537,-33.8976505047068,6.32406945972094,0,0.78766131955589,25,0,0.449963139834065,-0.460956810071615,0.0431760270542371,0.0265847831026261,0.0244289952974197,-48.1967126217211,10,12.9906742198006,32.4215162920034,9.73714347337352,0.0384002883804838,19.1461226963138,2.30071292200504,0,16.6688235653301,0.000355524666539645,1,1.06844709222705,1.35380312333267,7,42.1247071248613,1,31,0,1,23.213360894736,0,0,1,0.0814384704926248,2.7479236086354,1,0,0,2.12326644983688,0,-1.77019570815902,2.42739976614893,1,0.00232048522541967,10.9648438366996,0,2,1,0,4.03213504277603,160.053359546366,-0.963812494118904,-13.9569398530307,-0.0711659067033913,-4.83625416000369,21.1061124923893,9,28.2624812470449,-2.84032306515275,0,5,0,0.0455448835822436,0.0810124204594237,34,0,0.0386858375445498,0.179009664347404,0.704427089202005,0,1,11,1.61327354732385,0,1.21502580002655,0,0.983916265588454,5,3.61638338812557,1.27640433662978,1,0,3.9598676879173,2.63467637564817,3,2,43.1658266731664,0.996403824740787,-3.31718087251919,-0.999313976743357,1,0.748642011456378,0,60.7448338577514,0,0.11450959772754,0.251228052958756,0.985469471718797,14.577737200011,-0.816670404768303,9,2,1111,22.4553206283453,-1.56203855716468,0,0.494105471074809,-0.460385150638392,1,2,0,1,0,14,16.0211610378358,1,0.430316568275086,1.72483180848248,0,1,-0.992965804537258,7,2.07025004147088,0,-80,1,5.26174019650487,0.824201784423122,-0.610876826037739,20.5562504402712,1.10920444472614,0,1,0.859079956155022,0.333451298291578,0,56.3352453247695,0,0.1476424456038,-1.92653811969162,3,4.41391799444112,1,24.5687214208171,0,-0.238906562231254,0,0,2.74242602267447,0,0.119324429728709,2.49014351085098,2,-17.029888785319,1,7.51414317443821,0.233152048821077,1,0,0,1.22747634790471,0.890846413234376,20,2,0,0,0,-0.702414605479681,0.572735095883057,1.85154867810566,0.643366911210545,0,0,1.80294464648679,1,1634.09274937576,1,0,5.29441028703339,1.08697144773013,1,0,0.0471280610458755
9.90057313041681,0,10,1,1,6,210.174208819384,21.0548755346543,2,0.413814791215196,10.4114254782733,5,1,1,0.241813280561177,0.819372614543218,1.15446350358348,-24.7408500233978,57.506335299885,1,1.06273558329617,-1,1,0.435317768567024,5.94877674052045,0.151539331228971,0.0832101354974102,0.135239881408368,-32.5272918893232,23,20.4468335324449,24.356118433139,6.95941512677996,1.64802257080755,5.2773297724591,1.59414968673638,0,11.9783515264088,0.00126558719177936,1,1.77795261088524,1.08090475356795,17,58.09527092376,0,33,0,0,18.1194835232112,0,1,1,9.18245389793096,3.71016166931674,1,0,0,2.36867499368255,0,-3.05479512904566,0.914522763715871,1,0.00149765186740143,12.9731762564339,0,6,1,0,7.0302158064704,2.53005728262075,-0.85771522347361,-15.6721317944554,0.32281710626099,-3.02232042240925,14.3162480700943,8,23.7570498403239,0.301749649350309,0,11,0,-1.30955823861075,0.0680907262201834,9,1,0.0352741385331187,-0.331703562197138,0.0794975206212787,0,1,18,0.74764298114318,0,-0.00885566980453808,0,0.989963705510623,5,3.35579564300861,1.24774601043692,0,0,3.9059161755047,1.71244049898374,9,2,33.1906495464981,0.984804212501937,16.0905640180741,-0.927127062659467,0,0.595818710387086,1,65.4379082361459,1,0.696197800020323,0.102037056613804,0.999621885184853,13.7983605894012,2.50840590204847,92,1,957,83.3171502432201,0.849146681317959,1,0.266100337109497,3.39326372177544,0,0,1,1,0,5,38.3797498082113,2,0.720176008654201,1.14586470859346,1,1,-1.31823289826191,11,3.24674081118164,0,-92,1,11.9418435425552,1.38694270347719,1.25266915290396,24.1163473167782,1.09871637329671,0,0,0.8124783491083,0.129730271672258,1,49.748327434331,0,0.370648583640752,0.819578981377485,2,17.056190291609,0,24.6349414866201,0,1.46649770023193,0,1,2.70530583909645,0,0.144524556457699,-2.15451854738722,1,-2.12159764148205,1,5.81411034377994,0.3968660186827,4,0,0,0.116566749829996,0.490931691003871,16,7,0,0,0,0.0713948633881873,0.028223100332347,-0.338156597401103,0.356797573648056,1,0,1.50664180916759,1,1682.1883969558,1,0,3.61438524558807,1.50345479864544,0,2,0.06348572642805
8.27603097733147,1,9,1,1,6,193.9838959966,43.8049341684988,4,0.352327682942509,6.69226114008637,4,1,0,0.133007261437775,-1.11842497956476,1.15736109977901,-26.5250331627815,5.8002142457695,0,1.48153919615557,-9,1,0.605916673122506,-0.148890173414209,0.152465281026521,0.0497414715773037,0.0041638387287326,-68.3627068867739,10,17.9215585335288,17.1533995519182,9.48301905877463,1.15778483458627,130.200911264641,1.94022202564942,0,25.0091573234939,0.00151323573554824,1,2.10261504664257,1.07163366500457,8,20.9234854543992,1,30,0,0,14.2480375737769,0,0,1,-0.114195386937023,2.87685135832648,1,0,0,2.50035507709534,0,-2.75467665860532,-0.431324753121822,0,0.00888045302025509,10.1273187364074,1,1,1,1,1.6470764554849,233.439739471683,1.02668705473814,1.60734502905026,0.36248876970473,-3.77699488222058,37.8743334071541,4,23.5176233282672,0.0324913894898256,0,11,0,5.21646726874557,0.0777059501782363,36,0,0.0420804036023348,1.61709792434053,0.190205160763529,0,0,20,0.830390199530553,1,0.077337788009736,0,0.98204645643891,3,4.35320529008121,1.28433122431649,0,0,3.59112032732767,2.23929529909831,4,3,39.1752914986353,0.999412948264139,12.489687120352,-1.08933640372897,0,0.445548433175984,0,68.3691578183157,1,0.577404327259857,1.33449206321506,0.96561403537166,12.4381062074827,-0.276570281641305,74,5,870,24.7297082387838,0.512642074758035,2,0.448234859397617,-0.0859162119736871,1,11,1,1,0,5,11.239435578214,4,0.683048803412727,6.71965783121986,0,0,7.31772727248559,14,2.15111821361132,1,-109,1,11.045890127336,7.07030483232497,1.16131972534508,35.3863055796407,1.10878926894727,0,0,0.844285838747816,0.259066224402406,1,50.5200887401479,0,0.31090238646787,-0.382605628025564,1,25.931133690515,0,15.6842786604672,0,-0.430613743342212,0,0,2.71886848914131,0,0.0390632885607042,0.447151784934693,3,-143.561555352833,1,7.60165975502469,0.567629791393215,5,0,0,0.711445396151544,-0.331793519704946,32,3,1,0,11,0.37850097741657,0.724913446313926,0.14895899767339,-0.756781140245763,1,0,0.962081510258797,1,1644.91571221035,0,1,5.75025861774783,-0.877728555452851,0,1,0.0116626992313231
6.17938028871588,0,11,0,1,11,191.851879688928,37.520031110688,7,0.316736172088929,10.3138368989259,9,1,0,0.0861643978066467,1.30972206535469,1.2608081317349,-37.9568823294399,11.7794209900415,0,-0.0769193745798371,43,0,0.577302685592783,2.75774291891536,0.0557265717650948,0.0595443249037055,0.318115186844887,-65.8385051540265,19,17.5097608920674,36.5334443763774,10.3825101436736,-0.424049377490671,5.86615351362262,1.38846134609667,0,13.4934462744253,0.00164266873630445,1,2.00837000587976,1.04091590268207,16,28.6564346297064,1,22,1,0,17.1000510070145,0,1,1,2.5637233081831,4.2484123215639,0,0,0,2.47884405826865,1,-3.53037011474336,-0.769496065099828,0,0.000244225966646325,11.5664035144467,0,1,1,0,3.97975451246096,74.6552349947644,0.900403365079175,-32.2155723719745,-0.381202171539143,-3.76284682750432,8.46093669112322,15,18.6488265661481,1.99406546767718,1,14,0,-0.0998917844115327,0.0692718555375709,5,0,0.0473786553501066,0.258976470893694,-2.82310801403839,0,0,11,0.604992638934882,1,-0.596839594682779,0,0.983653729649098,6,2.33208793500841,1.16028326353246,0,1,3.95882267053807,2.00182588630545,9,4,33.6028353037455,0.996784392321375,2.74208612552655,-0.96264833152829,0,0.300386904857574,0,63.2837226543044,1,0.512044657570216,0.45311754472024,0.995332583458471,11.4560780327743,0.79713484998544,20,5,833,25.8114424543688,-0.726848333822284,1,0.484864993800985,0.678307432703533,0,0,0,1,0,3,67.3416659911444,8,0.861825418552758,3.43249427422146,0,0,1.36156413487006,10,3.68105155872268,0,-77,1,13.9900117840179,0.520063466610627,-0.434736642749082,20.6914546856207,1.09561187307622,0,0,0.94039750282683,0.0847573841612776,1,39.2051521158109,0,0.0691910490547696,0.390514531221308,3,3.47448852324452,0,69.5896262917456,0,-0.174503797711804,0,1,2.71888604298455,3,0.0876687030345846,0.212877217058156,0,-34.4786689447235,1,4.72694273766761,0.428493980677191,7,0,0,0.947457044368262,-1.6092704729579,36,4,0,0,0,0.239407791977597,0.272635646307065,6.37234280794789,-0.313948169400539,3,0,1.41943993149727,1,1730.45289383862,1,0,3.34458274873654,-0.489439611876637,1,1,0.0136329634980004
5.58969602847158,0,15,1,1,7,200.549758699584,33.4144329805612,2,0.44601909078774,7.1438128057676,4,1,1,0.146124729670337,0.596864270162958,1.16034135467831,-30.2097624177487,3.43755470631536,1,1.09695141848938,41,0,0.453562005366223,0.39456107716823,0.0495237552023814,0.108725169842593,0.0281548581095061,-41.781840242123,18,19.227155341793,29.1757896732853,16.336109366763,-1.70834725002254,14.553538972058,1.72741852188955,0,15.6458149309079,0.000269516235780935,1,1.4889153548015,0.882589188532627,25,49.3613111799406,0,26,0,0,22.4119583052139,0,1,0,1.69257986382216,1.43976617385244,1,0,0,2.3612572047467,0,-4.66295305175843,-0.425111115008421,1,0.0059137833052732,10.9020687273435,1,2,1,0,4.57080905547475,206.253575516557,1.05736263120188,-19.8841132029916,0.0441656650701994,-2.33928112093268,7.21306639443277,6,20.4061256404498,0.513848994314045,0,12,0,-1.08463171559874,0.0621437285839508,24,0,0.0440637587340836,1.41399133062678,-1.16285963520613,0,1,20,1.05077605600967,0,-0.609483045698273,0,0.991422982268086,7,2.37110265668988,1.23185382576233,1,0,3.96012206620085,2.04188831866302,6,3,33.7747209483593,0.997034452973119,-9.67368866373694,-1.05574231043129,0,0.23714180239462,1,84.6259624614216,1,0.833347783531636,10.8376961793904,0.989523650447844,11.3833160317248,-3.35904360977545,6,5,1055,28.3640608275622,-0.991988048900276,1,0.418245083262819,-0.00537970648943493,0,3,0,1,0,12,22.1132266085161,0,0.57019393719623,5.20841249371374,0,1,-4.78894380991457,18,2.56568699840127,1,-82,1,7.09248916690721,0.918055739875152,-1.27048515521159,11.3888678505344,1.11271523928901,0,1,0.706143284498765,0.0826424858432341,1,53.5888779453209,0,0.206808878369601,9.97596361541597,1,5.38958652495417,0,42.8792171648699,0,0.403272056291341,0,0,2.73778814679531,2,0.165935355930257,-0.243364395405076,1,104.861599488089,1,8.30220478986811,0.408281345762258,7,0,0,1.63273963478292,0.0256011298394042,23,1,0,0,0,0.642651227687181,0.101088830822889,-1.6059843313263,0.218239893759464,0,0,1.23854286818317,1,1591.48734724061,0,0,4.86643156921403,-1.61444376358504,1,1,0.0250847461820577
